Tidspunkt;CAN-ID;Desc;Value
2026-04-09T13:43:37.734969+02:00;203;Altitude;24,05277061
2026-04-09T13:43:37.746543+02:00;203;Climbrate;0,080091529
2026-04-09T13:43:37.757654+02:00;106;N2OInjector;1,512575388
2026-04-09T13:43:37.768736+02:00;106;ETHInjector;2,055143118
2026-04-09T13:43:37.779940+02:00;111;M1Pos;-0,808734894
2026-04-09T13:43:37.791456+02:00;111;M2Pos;0,024285117
2026-04-09T13:43:37.803410+02:00;108;Pressure;1,459972978
2026-04-09T13:43:37.814569+02:00;108;Temperature;20,24390411
2026-04-09T13:43:37.825813+02:00;202;Roll;33
2026-04-09T13:43:37.837103+02:00;202;Pitch;65221
2026-04-09T13:43:37.848307+02:00;202;Yaw;6166
2026-04-09T13:43:37.859445+02:00;203;Altitude;24,13176918
2026-04-09T13:43:37.870675+02:00;203;Climbrate;0,145486474
2026-04-09T13:43:37.882663+02:00;400;CAM1Power;FALSE
2026-04-09T13:43:37.893858+02:00;400;CAM2Power;FALSE
2026-04-09T13:43:37.905096+02:00;400;CAM3Power;TRUE
2026-04-09T13:43:37.916602+02:00;400;IsCAM1Recording;FALSE
2026-04-09T13:43:37.927493+02:00;400;IsCAM2Recording;FALSE
2026-04-09T13:43:37.938788+02:00;400;IsCAM3Recording;FALSE
2026-04-09T13:43:37.950821+02:00;400;IsReceivingCANData;TRUE
2026-04-09T13:43:37.961845+02:00;400;CSMURecording;TRUE
2026-04-09T13:43:37.972904+02:00;400;PageCounter;1383
2026-04-09T13:43:37.984650+02:00;320;IsRunning;TRUE
2026-04-09T13:43:37.995591+02:00;320;IsFrozen;TRUE
2026-04-09T13:43:38.006794+02:00;320;IsNode;FALSE
2026-04-09T13:43:38.017876+02:00;320;IsCanRxFull;FALSE
2026-04-09T13:43:38.028944+02:00;320;IsCanTxFull;FALSE|
2026-04-09T13:43:38.040177+02:00;320;IsSerialTxFull;FALSE
2026-04-09T13:43:38.051684+02:00;320;IsSerialRxFull;FALSE
2026-04-09T13:43:38.062659+02:00;320;LostPackages;0
2026-04-09T13:43:38.073688+02:00;320;TimeSinceBoot;22338
2026-04-09T13:43:38.084750+02:00;321;SNR;7
2026-04-09T13:43:38.095539+02:00;321;RSSI;-76
2026-04-09T13:43:38.106691+02:00;323;CanRx;0
2026-04-09T13:43:38.117784+02:00;323;CanTx;0
2026-04-09T13:43:38.128937+02:00;323;SerialRx;0
2026-04-09T13:43:38.139820+02:00;323;SerialTx;0
2026-04-09T13:43:38.151940+02:00;322;downlink;1229159
2026-04-09T13:43:38.162985+02:00;322;uplink;1239887
2026-04-09T13:43:38.174174+02:00;202;Roll;32
2026-04-09T13:43:38.185112+02:00;202;Pitch;65221
2026-04-09T13:43:38.196375+02:00;202;Yaw;6172
2026-04-09T13:43:38.207590+02:00;203;Altitude;24,09937286
2026-04-09T13:43:38.218890+02:00;203;Climbrate;0,087290235
2026-04-09T13:43:38.229936+02:00;200;Control;0
2026-04-09T13:43:38.240677+02:00;200;Status0;0
2026-04-09T13:43:38.251988+02:00;200;Status1;0
2026-04-09T13:43:38.263143+02:00;200;Status2;0
2026-04-09T13:43:38.274498+02:00;200;Status3;1
2026-04-09T13:43:38.286369+02:00;200;Status4;0
2026-04-09T13:43:38.297776+02:00;999;FuelLevel;97
2026-04-09T13:43:38.308761+02:00;200;Status5;0
2026-04-09T13:43:38.320069+02:00;200;Status6;1
2026-04-09T13:43:38.334458+02:00;200;Status7;1
2026-04-09T13:43:38.345983+02:00;201;Time;175810
2026-04-09T13:43:38.357498+02:00;201;Date;20250621
2026-04-09T13:43:38.369241+02:00;206;TotalVelocity;4,03E-05
2026-04-09T13:43:38.380549+02:00;204;Latitude;59,3073616
2026-04-09T13:43:38.392214+02:00;204;Longitude;4,865468979
2026-04-09T13:43:38.403522+02:00;300;IsRunning;TRUE
2026-04-09T13:43:38.414924+02:00;300;IsFrozen;TRUE
2026-04-09T13:43:38.426802+02:00;300;IsNode;FALSE
2026-04-09T13:43:38.438370+02:00;300;IsCanRxFull;FALSE
2026-04-09T13:43:38.450007+02:00;300;IsCanTxFull;FALSE
2026-04-09T13:43:38.461377+02:00;300;IsSerialTxFull;FALSE
2026-04-09T13:43:38.472662+02:00;300;IsSerialRxFull;FALSE
2026-04-09T13:43:38.484554+02:00;300;LostPackages;0
2026-04-09T13:43:38.495957+02:00;300;TimeSinceBoot;8182
2026-04-09T13:43:38.507643+02:00;2;Status9;2863315899
2026-04-09T13:43:38.518866+02:00;2;Status10;0
2026-04-09T13:43:38.530177+02:00;2;Status11;0
2026-04-09T13:43:38.541456+02:00;2;Status12;0
2026-04-09T13:43:38.553326+02:00;2;Status13;0
2026-04-09T13:43:38.564629+02:00;2;Status14;0
2026-04-09T13:43:38.576084+02:00;2;Status15;0
2026-04-09T13:43:38.587448+02:00;2;Status16;1
2026-04-09T13:43:38.598598+02:00;2;Status17;1
2026-04-09T13:43:38.610555+02:00;2;Status18;1
2026-04-09T13:43:38.621884+02:00;2;Status19;0
2026-04-09T13:43:38.633290+02:00;2;Status20;0
2026-04-09T13:43:38.644626+02:00;3;Max_Altitude;26,10655785
2026-04-09T13:43:38.656033+02:00;3;Max_Velocity;0,000812035
2026-04-09T13:43:38.667813+02:00;302;downlink;746398
2026-04-09T13:43:38.678830+02:00;302;uplink;746398
2026-04-09T13:43:38.690907+02:00;303;CanRx;0
2026-04-09T13:43:38.702802+02:00;303;CanTx;0
2026-04-09T13:43:38.714273+02:00;303;SerialRx;0
2026-04-09T13:43:38.726189+02:00;303;SerialTx;0
2026-04-09T13:43:38.738469+02:00;301;SNR;5
2026-04-09T13:43:38.750235+02:00;301;RSSI;-74
2026-04-09T13:43:38.761814+02:00;202;Roll;32
2026-04-09T13:43:38.773416+02:00;202;Pitch;65218
2026-04-09T13:43:38.784787+02:00;202;Yaw;6179
2026-04-09T13:43:38.796328+02:00;203;Altitude;23,90183067
2026-04-09T13:43:38.807555+02:00;203;Climbrate;-0,143748283
2026-04-09T13:43:38.819720+02:00;108;Pressure;1,453571081
2026-04-09T13:43:38.831640+02:00;108;Temperature;20,24995995
2026-04-09T13:43:38.843221+02:00;106;N2OInjector;1,515902758
2026-04-09T13:43:38.854580+02:00;106;ETHInjector;1,704142094
2026-04-09T13:43:38.866662+02:00;111;M1Pos;-0,808734894
2026-04-09T13:43:38.878133+02:00;111;M2Pos;0,048570234
2026-04-09T13:43:38.889771+02:00;999;FuelLevel;96
2026-04-09T13:43:38.902230+02:00;4;Drouge_pressure;168,0254822
2026-04-09T13:43:38.913954+02:00;4;Main_pressure;86,34030151
2026-04-09T13:43:38.925315+02:00;103;CalMotors;0
2026-04-09T13:43:38.937355+02:00;103;IDLE;1
2026-04-09T13:43:38.949570+02:00;103;Homing;0
2026-04-09T13:43:38.961224+02:00;103;Fire;0
2026-04-09T13:43:38.972833+02:00;103;Abort;0
2026-04-09T13:43:38.984470+02:00;103;Relief;0
2026-04-09T13:43:38.996354+02:00;103;Fueling;0
2026-04-09T13:43:39.007985+02:00;103;ExitMotors;0
2026-04-09T13:43:39.019527+02:00;103;EMatchActive;0
2026-04-09T13:43:39.031138+02:00;103;EMatch1Cont;1
2026-04-09T13:43:39.042773+02:00;103;EMatch2Cont;0
2026-04-09T13:43:39.054344+02:00;103;C1Charged;1
2026-04-09T13:43:39.066527+02:00;103;C2Charged;0
2026-04-09T13:43:39.078292+02:00;103;ReliefN2O;0
2026-04-09T13:43:39.089494+02:00;103;ReliefETH;0
2026-04-09T13:43:39.101260+02:00;103;FaultFDCan2;0
2026-04-09T13:43:39.112487+02:00;103;FaultSPI;0
2026-04-09T13:43:39.123996+02:00;103;FaultPETHTank;0
2026-04-09T13:43:39.135746+02:00;103;FaultPCC;0
2026-04-09T13:43:39.146963+02:00;103;FaultPFuelIn;0
2026-04-09T13:43:39.158630+02:00;103;FaultPOXIn;0
2026-04-09T13:43:39.169863+02:00;103;FaultPN2OTank;0
2026-04-09T13:43:39.181511+02:00;103;FaultTCC;0
2026-04-09T13:43:39.192870+02:00;103;FaultTFuelIn;0
2026-04-09T13:43:39.204150+02:00;103;FaultTOXIn;0
2026-04-09T13:43:39.215731+02:00;103;FaultTN2OTank;0
2026-04-09T13:43:39.227630+02:00;103;MotorsCalibrated;1
2026-04-09T13:43:39.239440+02:00;103;ValvesHomed;1
2026-04-09T13:43:39.250976+02:00;104;N2OTank;167,6292572
2026-04-09T13:43:39.262509+02:00;104;ETHTank;167,9864502
2026-04-09T13:43:39.274028+02:00;107;N2OInjectorTemp;20,29538727
2026-04-09T13:43:39.286766+02:00;107;ETHInjectorTemp;19,74327087
2026-04-09T13:43:39.298544+02:00;109;M1Temp;36
2026-04-09T13:43:39.311272+02:00;109;M2Temp;27
2026-04-09T13:43:39.323814+02:00;112;N20Den;0,931723714
2026-04-09T13:43:39.336649+02:00;112;ETHDen;0,833000004
2026-04-09T13:43:39.349429+02:00;110;M1Curr;-0,073748469
2026-04-09T13:43:39.361145+02:00;110;M2Curr;0,005372524
2026-04-09T13:43:39.372937+02:00;105;N2OPropellant;13,49438858
2026-04-09T13:43:39.384501+02:00;105;ETHPropellant;16,76709175
2026-04-09T13:43:39.396283+02:00;203;Altitude;23,77237511
2026-04-09T13:43:39.408207+02:00;203;Climbrate;-0,231665716
2026-04-09T13:43:39.420389+02:00;202;Roll;32
2026-04-09T13:43:39.434477+02:00;202;Pitch;65218
2026-04-09T13:43:39.446025+02:00;202;Yaw;6187
2026-04-09T13:43:39.458218+02:00;202;Roll;31
2026-04-09T13:43:39.470183+02:00;202;Pitch;65217
2026-04-09T13:43:39.482824+02:00;202;Yaw;6196
2026-04-09T13:43:39.495408+02:00;999;FuelLevel;95
2026-04-09T13:43:39.507647+02:00;203;Altitude;23,57101631
2026-04-09T13:43:39.519444+02:00;203;Climbrate;-0,388385862
2026-04-09T13:43:39.531613+02:00;106;N2OInjector;1,519429803
2026-04-09T13:43:39.544223+02:00;106;ETHInjector;1,636336088
2026-04-09T13:43:39.556701+02:00;108;Pressure;1,45818305
2026-04-09T13:43:39.569672+02:00;108;Temperature;20,22862053
2026-04-09T13:43:39.582111+02:00;111;M1Pos;-0,808734894
2026-04-09T13:43:39.593837+02:00;111;M2Pos;0,024285117
2026-04-09T13:43:39.605888+02:00;203;Altitude;23,47806549
2026-04-09T13:43:39.618018+02:00;203;Climbrate;-0,411153525
2026-04-09T13:43:39.629904+02:00;202;Roll;37
2026-04-09T13:43:39.642229+02:00;202;Pitch;65215
2026-04-09T13:43:39.653962+02:00;202;Yaw;6201
2026-04-09T13:43:39.667217+02:00;400;CAM1Power;FALSE
2026-04-09T13:43:39.679249+02:00;400;CAM2Power;FALSE
2026-04-09T13:43:39.691336+02:00;400;CAM3Power;TRUE
2026-04-09T13:43:39.702855+02:00;400;IsCAM1Recording;FALSE
2026-04-09T13:43:39.714540+02:00;400;IsCAM2Recording;FALSE
2026-04-09T13:43:39.726276+02:00;400;IsCAM3Recording;FALSE
2026-04-09T13:43:39.737594+02:00;400;IsReceivingCANData;TRUE
2026-04-09T13:43:39.749411+02:00;400;CSMURecording;TRUE
2026-04-09T13:43:39.760793+02:00;400;PageCounter;1389
2026-04-09T13:43:39.772387+02:00;320;IsRunning;TRUE
2026-04-09T13:43:39.785010+02:00;320;IsFrozen;FALSE
2026-04-09T13:43:39.796397+02:00;320;IsNode;FALSE
2026-04-09T13:43:39.807975+02:00;320;IsCanRxFull;FALSE
2026-04-09T13:43:39.819919+02:00;320;IsCanTxFull;FALSE
2026-04-09T13:43:39.832541+02:00;320;IsSerialTxFull;FALSE
2026-04-09T13:43:39.844329+02:00;320;IsSerialRxFull;FALSE
2026-04-09T13:43:39.856068+02:00;320;LostPackages;0
2026-04-09T13:43:39.867969+02:00;320;TimeSinceBoot;23338
2026-04-09T13:43:39.879880+02:00;321;SNR;6
2026-04-09T13:43:39.891743+02:00;321;RSSI;-76
2026-04-09T13:43:39.903817+02:00;322;downlink;1229195
2026-04-09T13:43:39.915715+02:00;322;uplink;1239923
2026-04-09T13:43:39.927918+02:00;323;CanRx;0
2026-04-09T13:43:39.939957+02:00;323;CanTx;0
2026-04-09T13:43:39.951914+02:00;323;SerialRx;0
2026-04-09T13:43:39.963648+02:00;323;SerialTx;0
2026-04-09T13:43:39.975242+02:00;202;Roll;37
2026-04-09T13:43:39.987735+02:00;202;Pitch;65215
2026-04-09T13:43:40.000253+02:00;202;Yaw;6209
2026-04-09T13:43:40.011842+02:00;203;Altitude;23,2528801
2026-04-09T13:43:40.023574+02:00;203;Climbrate;-0,552222848
2026-04-09T13:43:40.035274+02:00;200;Control;0
2026-04-09T13:43:40.047036+02:00;200;Status0;0
2026-04-09T13:43:40.058843+02:00;200;Status1;0
2026-04-09T13:43:40.070682+02:00;200;Status2;0
2026-04-09T13:43:40.082528+02:00;200;Status3;1
2026-04-09T13:43:40.094138+02:00;200;Status4;0
2026-04-09T13:43:40.105510+02:00;999;FuelLevel;94
2026-04-09T13:43:40.117385+02:00;200;Status5;0
2026-04-09T13:43:40.129037+02:00;200;Status6;1
2026-04-09T13:43:40.140989+02:00;200;Status7;1
2026-04-09T13:43:40.153009+02:00;204;Latitude;59,3073616
2026-04-09T13:43:40.165021+02:00;204;Longitude;4,865467548
2026-04-09T13:43:40.176376+02:00;206;TotalVelocity;4,27E-05
2026-04-09T13:43:40.187966+02:00;201;Time;175811
2026-04-09T13:43:40.200241+02:00;201;Date;20250621
2026-04-09T13:43:40.211385+02:00;300;IsRunning;TRUE
2026-04-09T13:43:40.222634+02:00;300;IsFrozen;FALSE
2026-04-09T13:43:40.238529+02:00;300;IsNode;FALSE
2026-04-09T13:43:40.250803+02:00;300;IsCanRxFull;FALSE
2026-04-09T13:43:40.265280+02:00;300;IsCanTxFull;FALSE
2026-04-09T13:43:40.278470+02:00;300;IsSerialTxFull;FALSE
2026-04-09T13:43:40.292128+02:00;300;IsSerialRxFull;FALSE
2026-04-09T13:43:40.306627+02:00;300;LostPackages;0
2026-04-09T13:43:40.321549+02:00;300;TimeSinceBoot;9183
2026-04-09T13:43:40.335872+02:00;301;SNR;5
2026-04-09T13:43:40.347335+02:00;301;RSSI;-74
2026-04-09T13:43:40.358943+02:00;302;downlink;746433
2026-04-09T13:43:40.373111+02:00;302;uplink;746433
2026-04-09T13:43:40.384552+02:00;303;CanRx;0
2026-04-09T13:43:40.396121+02:00;303;CanTx;0
2026-04-09T13:43:40.407884+02:00;303;SerialRx;0
2026-04-09T13:43:40.419712+02:00;303;SerialTx;0
2026-04-09T13:43:40.431533+02:00;3;Max_Altitude;26,10655785
2026-04-09T13:43:40.443296+02:00;3;Max_Velocity;0,000812035
2026-04-09T13:43:40.455003+02:00;2;Status9;2863315899
2026-04-09T13:43:40.467154+02:00;2;Status10;0
2026-04-09T13:43:40.478878+02:00;2;Status11;0
2026-04-09T13:43:40.490599+02:00;2;Status12;0
2026-04-09T13:43:40.502556+02:00;2;Status13;0
2026-04-09T13:43:40.514312+02:00;2;Status14;0
2026-04-09T13:43:40.525773+02:00;2;Status15;0
2026-04-09T13:43:40.537448+02:00;2;Status16;1
2026-04-09T13:43:40.549370+02:00;2;Status17;1
2026-04-09T13:43:40.561370+02:00;2;Status18;1
2026-04-09T13:43:40.573260+02:00;2;Status19;0
2026-04-09T13:43:40.584948+02:00;2;Status20;0
2026-04-09T13:43:40.596568+02:00;202;Roll;41
2026-04-09T13:43:40.608172+02:00;202;Pitch;65213
2026-04-09T13:43:40.621133+02:00;202;Yaw;6210
2026-04-09T13:43:40.633409+02:00;203;Altitude;23,24583054
2026-04-09T13:43:40.645507+02:00;203;Climbrate;-0,442013174
2026-04-09T13:43:40.657443+02:00;106;N2OInjector;1,514793277
2026-04-09T13:43:40.669647+02:00;106;ETHInjector;1,6439749
2026-04-09T13:43:40.682221+02:00;108;Pressure;1,451680183
2026-04-09T13:43:40.694477+02:00;108;Temperature;20,22488022
2026-04-09T13:43:40.706238+02:00;4;Drouge_pressure;167,6534576
2026-04-09T13:43:40.717752+02:00;4;Main_pressure;86,01509857
2026-04-09T13:43:40.729699+02:00;999;FuelLevel;93
2026-04-09T13:43:40.741270+02:00;111;M1Pos;-0,808734894
2026-04-09T13:43:40.752520+02:00;111;M2Pos;0,024285117
2026-04-09T13:43:40.764256+02:00;103;CalMotors;0
2026-04-09T13:43:40.776213+02:00;103;IDLE;1
2026-04-09T13:43:40.788191+02:00;103;Homing;0
2026-04-09T13:43:40.799971+02:00;103;Fire;0
2026-04-09T13:43:40.812166+02:00;103;Abort;0
2026-04-09T13:43:40.824182+02:00;103;Relief;0
2026-04-09T13:43:40.836296+02:00;103;Fueling;0
2026-04-09T13:43:40.848127+02:00;103;ExitMotors;0
2026-04-09T13:43:40.860144+02:00;103;EMatchActive;0
2026-04-09T13:43:40.871667+02:00;103;EMatch1Cont;1
2026-04-09T13:43:40.883778+02:00;103;EMatch2Cont;0
2026-04-09T13:43:40.895659+02:00;103;C1Charged;1
2026-04-09T13:43:40.908221+02:00;103;C2Charged;0
2026-04-09T13:43:40.920860+02:00;103;ReliefN2O;0
2026-04-09T13:43:40.932442+02:00;103;ReliefETH;0
2026-04-09T13:43:40.944546+02:00;103;FaultFDCan2;0
2026-04-09T13:43:40.955931+02:00;103;FaultSPI;0
2026-04-09T13:43:40.967364+02:00;103;FaultPETHTank;0
2026-04-09T13:43:40.979257+02:00;103;FaultPCC;0
2026-04-09T13:43:40.991127+02:00;103;FaultPFuelIn;0
2026-04-09T13:43:41.003800+02:00;103;FaultPOXIn;0
2026-04-09T13:43:41.016774+02:00;103;FaultPN2OTank;0
2026-04-09T13:43:41.028346+02:00;103;FaultTCC;0
2026-04-09T13:43:41.040099+02:00;103;FaultTFuelIn;0
2026-04-09T13:43:41.051984+02:00;103;FaultTOXIn;0
2026-04-09T13:43:41.063450+02:00;103;FaultTN2OTank;0
2026-04-09T13:43:41.075187+02:00;103;MotorsCalibrated;1
2026-04-09T13:43:41.086812+02:00;103;ValvesHomed;1
2026-04-09T13:43:41.098993+02:00;104;N2OTank;167,5951996
2026-04-09T13:43:41.110571+02:00;104;ETHTank;167,9544525
2026-04-09T13:43:41.122544+02:00;105;N2OPropellant;13,33187199
2026-04-09T13:43:41.134856+02:00;105;ETHPropellant;16,6245327
2026-04-09T13:43:41.147009+02:00;110;M1Curr;-0,079609275
2026-04-09T13:43:41.159780+02:00;110;M2Curr;0,007326126
2026-04-09T13:43:41.171828+02:00;107;N2OInjectorTemp;20,25
2026-04-09T13:43:41.184643+02:00;107;ETHInjectorTemp;19,6537056
2026-04-09T13:43:41.196130+02:00;112;N20Den;0,932343721
2026-04-09T13:43:41.208307+02:00;112;ETHDen;0,833000004
2026-04-09T13:43:41.220091+02:00;109;M1Temp;36
2026-04-09T13:43:41.232373+02:00;109;M2Temp;27
2026-04-09T13:43:41.243946+02:00;202;Roll;44
2026-04-09T13:43:41.255887+02:00;202;Pitch;65213
2026-04-09T13:43:41.267855+02:00;202;Yaw;6215
2026-04-09T13:43:41.279887+02:00;203;Altitude;23,21468735
2026-04-09T13:43:41.291614+02:00;203;Climbrate;-0,380382806
2026-04-09T13:43:41.303610+02:00;202;Roll;44
2026-04-09T13:43:41.315349+02:00;202;Pitch;65214
2026-04-09T13:43:41.326994+02:00;202;Yaw;6222
2026-04-09T13:43:41.338697+02:00;999;FuelLevel;92
2026-04-09T13:43:41.350154+02:00;203;Altitude;23,47272491
2026-04-09T13:43:41.361540+02:00;203;Climbrate;-0,025507264
2026-04-09T13:43:41.373142+02:00;106;N2OInjector;1,515264869
2026-04-09T13:43:41.384795+02:00;106;ETHInjector;1,473481655
2026-04-09T13:43:41.396845+02:00;108;Pressure;1,468055725
2026-04-09T13:43:41.408129+02:00;108;Temperature;20,26156998
2026-04-09T13:43:41.419741+02:00;111;M1Pos;-0,808734894
2026-04-09T13:43:41.431744+02:00;111;M2Pos;0,048570234
2026-04-09T13:43:41.443666+02:00;202;Roll;44
2026-04-09T13:43:41.455338+02:00;202;Pitch;65214
2026-04-09T13:43:41.466925+02:00;202;Yaw;6228
2026-04-09T13:43:41.478736+02:00;203;Altitude;23,64153481
2026-04-09T13:43:41.490133+02:00;203;Climbrate;0,156854823
2026-04-09T13:43:41.501602+02:00;400;CAM1Power;FALSE
2026-04-09T13:43:41.513851+02:00;400;CAM2Power;FALSE
2026-04-09T13:43:41.524948+02:00;400;CAM3Power;TRUE
2026-04-09T13:43:41.537424+02:00;400;IsCAM1Recording;FALSE
2026-04-09T13:43:41.550073+02:00;400;IsCAM2Recording;FALSE
2026-04-09T13:43:41.561914+02:00;400;IsCAM3Recording;FALSE
2026-04-09T13:43:41.575001+02:00;400;IsReceivingCANData;TRUE
2026-04-09T13:43:41.586998+02:00;400;CSMURecording;TRUE
2026-04-09T13:43:41.601014+02:00;400;PageCounter;1395
2026-04-09T13:43:41.614467+02:00;320;IsRunning;TRUE
2026-04-09T13:43:41.627127+02:00;320;IsFrozen;TRUE
2026-04-09T13:43:41.640012+02:00;320;IsNode;FALSE
2026-04-09T13:43:41.652465+02:00;320;IsCanRxFull;FALSE
2026-04-09T13:43:41.667046+02:00;320;IsCanTxFull;FALSE
2026-04-09T13:43:41.684755+02:00;320;IsSerialTxFull;FALSE
2026-04-09T13:43:41.697516+02:00;320;IsSerialRxFull;FALSE
